yearm,KS_N_NSA,KS_NAER_NSA,KS_NCON_NSA,KS_NDUR_NSA,KS_NFIN_NSA,KS_NFINFI_NSA,KS_NFINRE_NSA,KS_NGDS_NSA,KS_NGOV_NSA,KS_NGOVFED_NSA,KS_NGOVSL_NSA,KS_NGOVSLEDU_NSA,KS_NINF_NSA,KS_NINFSW_NSA,KS_NLHS71_NSA,KS_NLHS72_NSA,KS_NMFG_NSA,KS_NNAT_NSA,KS_NNDUR_NSA,KS_NOSRV_NSA,KS_NPBS_NSA,KS_NPRV_NSA,KS_NSRV_NSA,KS_NTRD_NSA,KS_NTWU_NSA,KS_NODUR_NSA,KS_NLHS_NSA,WA_N_NSA,WA_NAER_NSA,WA_NCON_NSA,WA_NDUR_NSA,WA_NFIN_NSA,WA_NFINFI_NSA,WA_NFINRE_NSA,WA_NGDS_NSA,WA_NGOV_NSA,WA_NGOVFED_NSA,WA_NGOVSL_NSA,WA_NGOVSLEDU_NSA,WA_NINF_NSA,WA_NINFSW_NSA,WA_NLHS71_NSA,WA_NLHS72_NSA,WA_NMFG_NSA,WA_NNAT_NSA,WA_NNDUR_NSA,WA_NOSRV_NSA,WA_NPBS_NSA,WA_NPRV_NSA,WA_NSRV_NSA,WA_NTRD_NSA,WA_NTWU_NSA,WA_NODUR_NSA,WA_NLHS_NSA
Oct 2004,1364.3,59.1,80,115,91.6,61.9,29.7,228.2,198.3,24.7,173.6,93.9,73,38.9,24.3,99.2,147,1.2,32,327,186.7,1166,1136.1,208,51.5,55.9,123.5,2782.5,61.7,172.9,184.5,155.4,103.6,51.8,451.2,528.7,70.2,458.5,236.9,93.1,40,44.1,212.9,268.8,9.5,84.3,717.1,310.5,2253.8,2331.3,433.5,93,122.8,257
Nov 2004,1374.5,60.1,78.8,116.1,91.4,61.9,29.5,227.3,204.4,24.8,179.6,95.6,73.4,38.5,23.7,98.5,147.3,1.2,31.2,326.8,187.5,1170.1,1147.2,212.5,51.2,55.99999999999999,122.2,2790.3,62.8,170.2,185.5,155.1,103.8,51.3,445.8,537.6,69.9,467.7,242.2,93.8,39.6,42.7,210.9,266.3,9.3,80.8,714,309.5,2252.7,2344.5,442.6,91.9,122.7,253.60000000000002
Dec 2004,1374.3,60.6,77.8,117,92.3,62.7,29.6,227,200.2,25.2,175,94.8,73.6,38.8,24.2,99.2,148,1.2,31,327.4,186.5,1174.1,1147.3,215.9,51.4,56.4,123.4,2786.1,63.3,166.6,186.1,156.5,105.1,51.4,442.2,530.9,70.2,460.7,239.3,94.3,39.9,43.4,211.5,266.4,9.2,80.3,714.7,307.8,2255.2,2343.9,447.4,92.3,122.8,254.9
Jan 2005,1346.2,61.1,74.5,116.9,90.3,61.4,28.9,223.4,197.9,24.3,173.6,94.6,73,38.7,23.4,97.1,147.8,1.1,30.9,323.3,182.1,1148.3,1122.8,206.9,49.3,55.800000000000004,120.5,2724.4,63.9,158.4,185.2,153.7,103.2,50.5,431.2,526.3,68.5,457.8,238.2,92.8,39.8,42.6,205.6,264,8.8,78.8,703.5,300.4,2198.1,2293.2,427.6,88.9,121.29999999999998,248.2
Feb 2005,1352.7,61.5,75.9,117.7,90.7,61.6,29.1,225.2,199.3,24.2,175.1,95.8,73.7,38.8,22,97.7,148.2,1.1,30.5,324.2,184.6,1153.4,1127.5,205.5,49.5,56.2,119.7,2739.9,64.3,162,186.3,154.4,103.6,50.8,435.1,530.8,68.4,462.4,242.8,93.6,39.9,40.7,206.6,264.2,8.9,77.9,706.5,305.1,2209.1,2304.8,424.9,89.5,122.00000000000001,247.3
Mar 2005,1361.4,61.8,77.5,118.7,90.7,61.5,29.2,228.3,200,24.1,175.9,96.3,73.5,39,22.3,99.2,149.7,1.1,31,327.5,185.7,1161.4,1133.1,206,49.7,56.900000000000006,121.5,2765.2,64.7,167,187.9,154.6,103.6,51,442.2,533.9,68.4,465.5,244.5,93.5,40.2,41.6,210.9,266.4,8.8,78.5,715.2,308.7,2231.3,2323,427.3,89.8,123.2,252.5
Apr 2005,1369.5,62.3,79,119.6,90.9,61.6,29.3,230.7,199.6,24.1,175.5,96.2,73.7,39.5,23.6,100.6,150.6,1.1,31,330.9,187.8,1169.9,1138.8,206.7,49.2,57.3,124.19999999999999,2790.5,65.1,170.8,189.7,155.7,104.2,51.5,448.9,534.5,68.8,465.7,243.4,94.2,40.7,44,215.3,269.3,8.8,79.6,724.7,312.8,2256,2341.6,428.9,90.8,124.6,259.3
May 2005,1382.3,62.8,80.8,120.5,91.5,61.9,29.6,233.3,200.4,24.1,176.3,96.2,73.9,39.6,24.6,102.7,151.4,1.1,30.9,334.9,189.6,1181.9,1149,208.9,49.8,57.7,127.30000000000001,2815.5,65.6,175,191.2,156.8,104.6,52.2,455.8,535.9,69.2,466.7,242.9,94.6,40.7,45.5,219.7,271.7,9.1,80.5,732.1,315.3,2279.6,2359.7,433.2,91.8,125.6,265.2
Jun 2005,1392,63.6,82.2,121.8,91.9,61.8,30.1,236.3,201.1,24.2,176.9,96.1,74,39.8,25.7,104.8,153,1.1,31.2,337.3,191.1,1190.9,1155.7,210.1,50.2,58.199999999999996,130.5,2836.4,66.5,178.7,193.1,157.8,104.7,53.1,462.7,537.6,70.1,467.5,240,95,41,47.5,223.8,274.8,9.2,81.7,735.7,318,2298.8,2373.7,436.9,92.7,126.6,271.3
Jul 2005,1390.9,64.7,85.1,123.1,93.3,62.6,30.7,241.1,191.2,24.3,166.9,86,74.8,40.8,26.1,105.5,154.9,1.1,31.8,335.6,193.8,1199.7,1149.8,211.2,49.9,58.39999999999999,131.6,2822.7,67.7,184.5,195,159.6,105.6,54,472.5,508.6,70.6,438,208.7,95.8,42.1,48.4,226.4,278.8,9.2,83.8,733.9,321.5,2314.1,2350.2,438.9,91.9,127.3,274.8
Aug 2005,1392.3,64.9,86.9,123.3,93.9,63,30.9,243.2,185.8,24.3,161.5,80.4,75.4,41.1,25.8,106,155.2,1.1,31.9,336.2,195.6,1206.5,1149.1,212.5,49.7,58.39999999999999,131.8,2822.5,67.9,188.2,195.5,160.7,106.4,54.3,476.3,494.6,70.6,424,194.4,96.5,42.3,48.6,228.2,279,9.1,83.5,736.6,323.4,2327.9,2346.2,442.1,92.3,127.6,276.8
Sep 2005,1390.1,50.7,87.9,109.1,93.8,63,30.8,230,195.8,24.3,171.5,86.8,74.8,41,25.1,105.3,141,1.1,31.9,336.8,197.1,1194.3,1160.1,211.6,50.2,58.39999999999999,130.4,2835.6,52.9,189.3,180.7,160.2,106.4,53.8,464.2,514.1,70.4,443.7,213.5,95.5,42.3,48.6,226.4,265.8,9.1,85.1,741.5,325.4,2321.5,2371.4,441.3,93.4,127.79999999999998,275
Oct 2005,1403.9,65.6,87.2,124.1,93.9,63.4,30.5,244.1,198.7,24,174.7,95,74.2,40.7,23.5,102.8,155.8,1.1,31.7,333.8,196.7,1205.2,1159.8,212.9,49.6,58.5,126.3,2856.3,68.7,187.7,196.6,159.6,106.6,53,477.5,532,69.9,462.1,239.4,94.7,42,43.7,220.8,280.9,8.9,84.3,733.8,323.6,2324.3,2378.8,442.6,92.5,127.89999999999999,264.5
Nov 2005,1417.3,66.7,86.5,125.3,94.1,63.6,30.5,244,204.2,24.1,180.1,96.6,75,40.9,23.4,103.1,156.4,1.1,31.1,334.7,197.8,1213.1,1173.3,217.6,49.9,58.599999999999994,126.5,2869.4,69.9,184.5,197.9,159.6,106.8,52.8,472,539.8,69.8,470,244.5,95.6,42.1,43.5,219.7,278.7,8.8,80.8,734.1,322.8,2329.6,2397.4,452.7,92.8,128,263.2
Dec 2005,1420.2,67.1,86.4,126.2,94.5,63.8,30.7,244.6,199.5,24.2,175.3,95.4,75.4,41.1,24.5,104.3,157.1,1.1,30.9,336.5,197.6,1220.7,1175.6,221.3,50.8,59.10000000000001,128.8,2870.4,70.4,182.8,198.6,160.5,107.4,53.1,470.3,532.6,69.8,462.8,241,96.2,42.3,44.6,220.9,278.7,8.8,80.1,736.1,322.1,2337.8,2400.1,458.2,94.4,128.2,265.5
Jan 2006,1391.8,67.5,83.4,126.2,93.4,63.2,30.2,242.2,198.3,23.7,174.6,95.6,74.5,41.1,23.2,100.9,157.8,1,31.6,330.1,192,1193.5,1149.6,211.9,49.4,58.7,124.10000000000001,2810.8,70.8,175.5,198.2,158.4,106.2,52.2,461.8,529.6,68.7,460.9,239.7,94.9,42.2,42.6,215.1,277.9,8.4,79.7,722.6,313.9,2281.2,2349,438.7,90.9,127.39999999999999,257.7
Feb 2006,1401.3,68.9,85.3,128,93.8,63.4,30.4,245.4,201.5,23.7,177.8,96.6,74.7,41.3,23.5,101.2,159,1.1,31,332.4,194.4,1199.8,1155.9,209.8,49.3,59.099999999999994,124.7,2831.6,72.1,179.5,200.6,158.5,106.2,52.3,468.1,536.5,68.5,468,244.4,95.3,42.5,43,216,280.1,8.5,79.5,729,317.8,2295.1,2363.5,435.3,91.1,128.5,259
Mar 2006,1408.2,68,86.7,127.2,93.7,63.3,30.4,246.4,201.6,23.6,178,97.3,75.3,41.8,23.1,103,158.6,1.1,31.4,334.9,196.4,1206.6,1161.8,210.4,49.5,59.2,126.1,2852.1,71.3,184.2,200.1,158.9,106.3,52.6,472.7,538.2,68.5,469.7,245.7,96,43.1,42.7,219.7,280,8.5,79.9,735.7,321,2313.9,2379.4,437.9,91.7,128.8,262.4
Apr 2006,1412.8,68.5,88.2,127.6,93.8,63,30.8,248,200.3,23.6,176.7,97,75.8,42.4,23.5,104,158.7,1.1,31.1,336.4,198.9,1212.5,1164.8,210,49.6,59.099999999999994,127.5,2867.6,71.7,187.7,201.3,159,105.7,53.3,477,536.8,68.8,468,244.2,96.3,43.6,44.4,223.1,280.9,8.4,79.6,742,325.9,2330.8,2390.6,438.6,92,129.60000000000002,267.5
May 2006,1427.4,68.8,90.5,128.2,94,62.9,31.1,251.2,201.3,23.6,177.7,96.8,76.4,42.5,24.2,106.6,159.6,1.1,31.4,340.8,201.6,1226.1,1176.2,211.9,50.2,59.39999999999999,130.79999999999998,2897.4,72.1,193.8,202.6,159.6,105.7,53.9,485.6,539.1,69.3,469.8,243.5,97,43.7,45.3,228.7,283,8.8,80.4,750.7,328.9,2358.3,2411.8,443.4,93.1,130.5,274
Jun 2006,1441.5,69.3,92.8,129.1,94.2,62.7,31.5,255,201.7,23.6,178.1,96.7,78.7,44,25.6,108.3,161.1,1.1,32,343.2,204.3,1239.8,1186.5,213.6,50.8,59.8,133.9,2928.9,72.6,200.1,204.4,160.4,105.5,54.9,496.7,541.9,70.1,471.8,240,99.6,45.2,47.5,232.3,287.6,9,83.2,753.7,333.9,2387,2432.2,447.9,94.8,131.8,279.8
Jul 2006,1431.4,70.1,93.9,129.8,94.5,63,31.5,256.8,191.6,23.7,167.9,85.8,79,44.7,26.1,108.5,161.8,1.1,32,339.7,205.5,1239.8,1174.6,213.6,50.7,59.70000000000002,134.6,2898.3,73.6,203.3,205.5,160.5,105.2,55.3,502.3,509.3,70.3,439,207.2,100.1,46,48.2,233.4,290,9,84.5,748.3,335.8,2389,2396,448.2,93.8,131.9,281.6
Aug 2006,1435,70.3,95.1,130,94.4,62.8,31.6,258.2,186.2,23.7,162.5,80.3,79.8,44.9,26.9,110.1,162,1.1,32,342.9,207.7,1248.8,1176.8,214.7,51.1,59.7,137,2902.3,73.8,206.9,206,160.3,104.9,55.4,506.4,496.8,70.1,426.7,194.7,100.8,46.2,49.5,236,290.6,8.9,84.6,753.6,339.2,2405.5,2395.9,450.6,94.6,132.2,285.5
Sep 2006,1445.5,71.1,95.4,130.8,93.9,62.5,31.4,259.3,195.9,23.6,172.3,86.8,79.8,44.9,25.9,109.3,162.8,1.1,32,343.7,208.3,1249.6,1186.2,213.5,51.1,59.70000000000002,135.2,2929.2,74.6,207.1,206.6,159.3,104.3,55,508.4,517.9,69.4,448.5,215.6,100.7,46.2,49.1,233.7,292.5,8.8,85.9,757.8,339.9,2411.3,2420.8,449.5,95.7,132,282.8
Oct 2006,1444.2,71.7,94.9,131.3,93.8,62.6,31.2,258.7,199.2,23.6,175.6,94.3,79.2,44.5,24,107.3,162.7,1.1,31.4,340.9,208.5,1245,1185.5,213.6,50.3,59.60000000000001,131.3,2932.3,75.3,204.6,207,158.2,104,54.2,504.8,535.1,69,466.1,239,99.8,45.8,44.2,227.6,291.5,8.7,84.5,749.7,339.4,2397.2,2427.5,450.5,94.8,131.7,271.8
Nov 2006,1455.8,72.4,93,132.4,93.7,62.6,31.1,257.8,204.6,23.9,180.7,95.9,80,44.8,23.7,107.2,163.7,1.1,31.3,341.2,209.4,1251.2,1198,218.9,50.2,60,130.9,2940.9,76.2,200,207.8,157.7,103.9,53.8,498.2,542.6,69.1,473.5,243.5,100.7,46.1,42.9,225.6,289.6,8.6,81.8,747.5,338.9,2398.3,2442.7,461.2,94.1,131.60000000000002,268.5
Dec 2006,1457,73,92.1,133,94.1,62.8,31.3,257.3,199.8,24.1,175.7,94.7,80.4,45,24.7,107.8,164.1,1.1,31.1,342.7,209.5,1257.2,1199.7,221.7,51.5,60,132.5,2937.5,76.8,196.4,208.3,158,104.1,53.9,493.7,536.3,69.4,466.9,240.8,101.2,46.3,44.4,226,288.7,8.6,80.4,749.3,338.4,2401.2,2443.8,464.4,96.2,131.5,270.4
Jan 2007,1430.7,73,90.7,132.4,92.9,62.4,30.5,255.3,198.5,23.8,174.7,94.3,79.7,45.2,23.8,104.3,163.6,1,31.2,336.7,203.7,1232.2,1175.4,213.8,50.1,59.400000000000006,128.1,2878.1,76.8,190.2,206.4,156.4,103.4,53,484.5,530.7,68.5,462.2,235.4,100.5,46.6,43,220,285.9,8.4,79.5,736.5,329.8,2347.4,2393.6,446.7,93,129.60000000000002,263
Feb 2007,1447.7,75.1,93.3,134.5,93.1,62.6,30.5,260.1,201.9,23.5,178.4,95.7,80.7,45.6,24.3,105.4,165.7,1.1,31.2,340.8,207.4,1245.8,1187.6,213.5,50.2,59.400000000000006,129.70000000000002,2908.5,78.9,194.4,209,156.9,103.8,53.1,490.5,537.6,67.8,469.8,240.6,101.4,46.9,44.1,222.7,288.2,7.9,79.2,747.9,336,2370.9,2418,445,93.2,130.1,266.8
Mar 2007,1453.1,73.8,95.2,133.3,93.5,62.6,30.9,260.9,201.7,23.4,178.3,96.5,80.3,45.2,24,106.8,164.7,1,31.4,343.5,209.3,1251.4,1192.2,213.4,50.5,59.500000000000014,130.8,2926.2,77.7,199.6,207.9,157.5,103.8,53.7,494.6,536.8,67.7,469.1,240.2,101.1,46.5,44,226.6,287.4,7.6,79.5,754.9,340.3,2389.4,2431.6,447.1,93.9,130.2,270.6
Apr 2007,1456.9,74.2,96.7,133.6,93.6,62.6,31,262,201.5,23.5,178,96.3,80.7,45.8,24.1,108.1,164.2,1.1,30.6,344.8,210.2,1255.4,1194.9,213.3,50.8,59.39999999999999,132.2,2944.2,78.2,203.4,209.7,158,103.9,54.1,499.8,539.7,67.9,471.8,242.8,101.6,47.1,44.8,231.2,288.5,7.9,78.8,760.9,341.1,2404.5,2444.4,448.6,94.5,131.5,276
May 2007,1471.8,74.9,99.3,134.4,93.6,62.4,31.2,265.7,202.4,23.5,178.9,96.3,81.4,45.7,25.2,110.4,165.3,1.1,30.9,350,212.1,1269.4,1206.1,215.3,51.3,59.5,135.6,2973.8,78.8,210.2,210.1,158.3,103.7,54.6,508.2,542,68.5,473.5,242.7,102.5,47.1,46,236.6,289.8,8.2,79.7,770.9,343.8,2431.8,2465.6,452.9,95.2,131.3,282.6
Jun 2007,1484.3,75.8,101.7,136,93.8,62.2,31.6,270,203.1,23.7,179.4,95.6,82.3,46.5,27.2,112.2,167.2,1.1,31.2,352.5,213.9,1281.2,1214.3,216.7,52,60.2,139.4,3000.5,79.8,215.3,213,159.3,103.8,55.5,518.8,541.5,69.3,472.2,236.7,103.6,47.9,49.1,240.8,295,8.5,82,776.1,347.9,2459,2481.7,456.7,96.6,133.2,289.90000000000003
Jul 2007,1479.4,76.7,102.4,137.2,93.9,62.1,31.8,272.4,195.4,23.7,171.7,87.1,82.5,47.2,27.5,112.3,168.8,1.2,31.6,350.3,214.9,1284,1207,217.9,52.1,60.499999999999986,139.8,2978.7,80.7,216.5,213.8,159.2,103.5,55.7,522.7,517.5,69.8,447.7,208.7,103.8,48.5,50.1,241.5,297.7,8.5,83.9,771.4,349.2,2461.2,2456,459.1,95.8,133.10000000000002,291.6
Aug 2007,1482.7,76.8,104.1,137.3,93.9,62,31.9,274.1,192.1,23.7,168.4,80.1,82.8,47.1,27.9,113.5,168.9,1.1,31.6,352.7,216.6,1290.6,1208.6,218.4,52.1,60.500000000000014,141.4,2979.3,80.8,220.3,214.2,159.1,103.2,55.9,526.9,504.5,69.7,434.8,192.4,104.1,48.5,50.6,244.3,298.2,8.4,84,776.5,351.6,2474.8,2452.4,459.9,96.7,133.39999999999998,294.90000000000003
Sep 2007,1482.4,77.6,103.7,137.8,92.9,61.3,31.6,274.3,194.2,23.6,170.6,86.2,82.4,46.7,26.6,112.8,169.5,1.1,31.7,352.7,216.8,1288.2,1208.1,217.3,51.8,60.20000000000002,139.4,2995.7,81.6,218,214.6,157.2,102.1,55.1,526.1,521.8,69.1,452.7,215.8,103.4,48.1,50.5,241.6,299.8,8.3,85.2,780.1,351.7,2473.9,2469.6,458.1,97.3,133,292.1
Oct 2007,1487.6,77.8,102.4,137.9,93.2,61.8,31.4,272.7,201.3,23.7,177.6,94.2,81.6,46.3,24.9,111.1,169.2,1.1,31.3,352.5,216.3,1286.3,1214.9,218.3,51.7,60.10000000000001,136,3005.7,81.8,214.6,214.6,156.5,102,54.5,522,541.2,68.6,472.6,239,102.1,47.7,45.2,237,299.1,8.3,84.5,776.4,350.1,2464.5,2483.7,460.3,97.1,132.8,282.2
Nov 2007,1501.2,79.3,100.9,139.3,93.6,62.1,31.5,272.4,206.8,23.8,183,95.7,82.7,46.7,23.9,110.9,170.4,1.1,31.1,352.4,217.3,1294.4,1228.8,224.5,51.5,60.000000000000014,134.8,3018.9,83.3,210.3,215.4,156.7,102.5,54.2,515.5,549.4,68.3,481.1,244,103.2,48.1,43.5,234.9,297.2,8,81.8,775,349.5,2469.5,2503.4,472.9,96.7,132.10000000000002,278.4
Dec 2007,1501.1,78.9,99.6,139.1,93.5,61.9,31.6,270.2,202.6,24,178.6,95.2,82.9,46.9,25.2,111.4,169.5,1.1,30.4,354.1,218.3,1298.5,1230.9,227.2,52.3,60.19999999999999,136.6,3009.5,82.9,205.2,214.8,156.5,102.3,54.2,508.1,542.5,68.6,473.9,240.4,103.4,48.3,45.6,234.6,295,7.9,80.2,776.2,350.1,2467,2501.4,474.9,97.8,131.9,280.2
Jan 2008,1474.6,79.1,96.1,139,92.7,61.2,31.5,266.4,201.8,23.8,178,95,82.4,46.9,25.6,106.9,169.4,0.9,30.4,347.9,213.1,1272.8,1208.2,219.8,50.5,59.900000000000006,132.5,2951.2,83.1,196.6,214.2,155,101.2,53.8,497.1,541.3,68.2,473.1,239.9,102.8,48.4,45.6,226.3,293.1,7.4,78.9,762.6,340.9,2409.9,2454.1,457.2,94.3,131.1,271.90000000000003
Feb 2008,1486.2,81.3,96.5,140.8,92.7,61.2,31.5,268.6,206.4,23.8,182.6,95.9,83.4,47.3,25.1,107.8,171.1,1,30.3,351.3,215,1279.8,1217.6,218,50.8,59.500000000000014,132.9,2970.9,85.4,197.3,215.7,155.2,101.4,53.8,498.9,549.7,68.4,481.3,243.9,103.9,48.7,45.7,228.4,294.2,7.4,78.5,771.4,344.5,2421.2,2472,452.6,94.7,130.29999999999998,274.1
Mar 2008,1486.1,79.5,97,138.8,92.6,61.2,31.4,267.8,204.4,23.6,180.8,96.4,83.6,47.6,25.6,108.9,169.8,1,31,353.3,215.8,1281.7,1218.3,217.8,50.8,59.30000000000001,134.5,2983.4,83.7,200.3,213.6,155.1,101.2,53.9,500.6,549.2,68.3,480.9,244.8,104.1,49,46.4,232.2,293,7.3,79.4,778.2,347.4,2434.2,2482.8,454.3,94.5,129.89999999999998,278.59999999999997
Apr 2008,1490,79.9,97,139.2,92.2,60.8,31.4,267,204.3,23.7,180.6,96.5,83.9,48,26.2,110.1,169,1,29.8,356.2,218.2,1285.7,1223,217.3,50.9,59.29999999999998,136.29999999999998,2994.3,84.1,201.6,214.1,154.8,100.7,54.1,500.8,549.9,68.6,481.3,245.1,104.3,49.5,47.6,235.2,291.9,7.3,77.8,784.4,351.5,2444.4,2493.5,453.9,94.7,130,282.8
May 2008,1499,80.3,97.8,139.7,92.7,61,31.7,268.7,205.4,23.8,181.6,96.6,84.4,48.4,26.8,111.2,169.9,1,30.2,359.4,219.5,1293.6,1230.3,217.4,51.5,59.39999999999999,138,3015.5,84.5,204.6,214.5,155.7,100.9,54.8,505.6,552.8,69.7,483.1,244.3,105,49.9,48.1,239.2,293.5,7.5,79,792,352.9,2462.7,2509.9,455.8,95.7,130,287.3
Jun 2008,1507.2,80.8,98.4,140,92.5,60.7,31.8,269.7,206.7,23.8,182.9,96.6,85.5,49.5,27.9,113.2,170.3,1,30.3,362.9,220,1300.5,1237.5,218.2,51.7,59.2,141.1,3028.2,85,206.8,215,155.4,100.4,55,509.4,553.2,70.3,482.9,239.9,106.1,51,50.4,243.4,295,7.6,80,796.2,354.3,2475,2518.8,457.4,96.2,130,293.8
Jul 2008,1503.4,81.6,99.6,141,92.1,60.4,31.7,271.5,200.1,24.1,176,87.9,86.7,50.8,28.6,113.3,170.9,1,29.9,361.5,220.3,1303.3,1231.9,219.4,51.8,59.400000000000006,141.9,3013.5,85.9,209.1,216.1,154.6,99.7,54.9,514,531,71.5,459.5,211.2,107.3,52.2,51.5,244.2,297,7.9,80.9,794.9,355.8,2482.5,2499.5,459.5,96.4,130.2,295.7
Aug 2008,1505.6,81.6,99.8,140.6,92,60.4,31.6,272.3,198.2,23.9,174.3,81.5,87.6,51.4,28.8,114.3,171.5,1,30.9,363.2,220.3,1307.4,1233.3,220.6,51.4,59,143.1,3009.1,85.9,210.1,215.3,154.7,99.8,54.9,516,519.5,71.2,448.3,195.5,108,52.7,51.8,245.8,298,7.9,82.7,798.6,356,2489.6,2493.1,459.8,96.5,129.4,297.6
Sep 2008,1498.3,81.4,98.3,140.1,91.2,59.8,31.4,269.4,199.6,23.9,175.7,88.3,86.7,51,27.6,113.2,170.1,1,30,362.8,219.5,1298.7,1228.9,218.2,50.9,58.69999999999999,140.8,3015.1,85.7,206.5,214.6,153.1,98.8,54.3,511.6,533.8,70.8,463,218,106.9,52.3,52.3,243,297.3,7.8,82.7,802.1,354.4,2481.3,2503.5,456.7,96.5,128.89999999999998,295.3
Oct 2008,1472.8,58.6,95.6,116.4,90,59.2,30.8,243.1,206.7,24.2,182.5,96.7,86.1,50.6,25.9,110.6,146.5,1,30.1,361.4,217.5,1266.1,1229.7,218.1,49.9,57.800000000000004,136.5,2990.4,61.8,200.9,188.4,151.5,98.2,53.3,480,555.9,71.2,484.7,244.2,106,52,46.5,235,271.3,7.8,82.9,793.6,350.8,2434.5,2510.4,457,95.6,126.60000000000001,281.5
Nov 2008,1491.5,81,91.1,137.8,89.7,59.2,30.5,259.7,212.8,24.2,188.6,98.5,87.1,51.3,24.3,109.3,167.7,0.9,29.9,359,213.9,1278.7,1231.8,219.7,49.6,56.80000000000001,133.6,2993.3,85.3,190.6,209.3,150.5,98,52.5,487.5,564.2,70.8,493.4,249.3,107.1,52.7,43.8,230.3,289.5,7.4,80.2,786.8,343.2,2429.1,2505.8,459.4,94.6,124.00000000000001,274.1
Dec 2008,1478,81.3,87.2,136.8,89.1,58.7,30.4,254.3,207.3,24.2,183.1,97.1,87.2,51.5,24.3,108.7,166.2,0.9,29.4,358,210.8,1270.7,1223.7,221,50.3,55.500000000000014,133,2960.2,85.5,181.1,206.3,149.6,97.3,52.3,472.1,555.3,70.9,484.4,245.1,107.1,52.9,44.1,228.3,283.8,7.2,77.5,783.3,338.2,2404.9,2488.1,459.2,95.4,120.80000000000001,272.40000000000003
Jan 2009,1440.9,80.9,81.2,134.6,87,57.6,29.4,245.5,207,24.1,182.9,96.4,85.8,50.9,24.3,103.3,163.4,0.9,28.8,352,204.9,1233.9,1195.4,209.7,49,53.69999999999999,127.6,2885.9,85.1,168.4,201.7,146.8,95.9,50.9,451.5,551.7,70.4,481.3,242.6,104.9,52.2,43.8,218,276.6,6.5,74.9,770.5,330.4,2334.2,2434.4,437.3,92.8,116.6,261.8
Feb 2009,1436,82.1,79,134.3,86.9,57.5,29.4,243.2,208.3,24.1,184.2,97.7,86.2,50.9,24.7,103,163.3,0.9,29,354,202.7,1227.7,1192.8,206.7,48,52.20000000000002,127.7,2879.7,86.2,163.7,200.1,146.4,95.8,50.6,444.9,556.3,70.6,485.7,247.1,105.4,52.2,44.7,217.9,274.8,6.4,74.7,776.7,328,2323.4,2434.8,431.2,90.8,113.89999999999999,262.6
Mar 2009,1425.9,80.2,77.5,130.9,85.7,56.5,29.2,237.4,208.4,24.1,184.3,97.8,86,51,25,103.6,159.1,0.8,28.2,355.7,200.6,1217.5,1188.5,204.5,47.6,50.7,128.6,2871.2,84.3,162.4,194.9,144.8,94.5,50.3,436.6,558.6,70.8,487.8,248.6,105.1,52.2,44.8,219.8,268.4,5.8,73.5,781.9,326.3,2312.6,2434.6,428.3,89.6,110.60000000000001,264.6
Apr 2009,1416.7,79.7,75.8,129,85.2,56.3,28.9,233.7,211,25.2,185.8,98.4,84.8,50.3,24.1,104.2,157.1,0.8,28.1,355.2,197.5,1205.7,1183,202.1,47.2,49.3,128.3,2867.4,83.7,159.9,192.2,144.5,94.5,50,431,565,74.7,490.3,249.2,103.7,51.5,44.5,222.2,265.5,5.6,73.3,784.5,323.9,2302.4,2436.4,425.7,89.1,108.49999999999999,266.7
May 2009,1420.6,79.2,76,128,85.2,56.1,29.1,232.7,211.1,25,186.1,98.4,85.3,50.3,25.7,105.8,155.9,0.8,27.9,359.6,196.4,1209.5,1187.9,203,47.3,48.8,131.5,2880.7,83.1,161.8,190.8,144.5,94.1,50.4,432.1,565,74.2,490.8,248.4,104.2,51.5,46.3,226.5,264.5,5.8,73.7,793.3,323.3,2315.7,2448.6,428.6,89.7,107.70000000000002,272.8
Jun 2009,1422,78.8,75.8,127.5,85.1,55.7,29.4,232.2,208.4,24.4,184,95.7,85.6,50.2,27,107.4,155.6,0.8,28.1,363,197,1213.6,1189.8,203.3,47.4,48.7,134.4,2880.9,82.6,162.8,190.1,145.1,93.9,51.2,434.2,555.4,73.5,481.9,237.1,104.5,51.4,48.5,230,265.2,6.2,75.1,796.3,325.7,2325.5,2446.7,429.9,89.8,107.5,278.5
Jul 2009,1410.4,78.7,75.4,126.9,84.2,54.8,29.4,231.1,201.9,24.6,177.3,88,85.9,51.2,27.8,107.5,154.9,0.8,28,360.9,195.9,1208.5,1179.3,203.1,47.4,48.2,135.3,2858.2,82.5,162.6,189.1,144.2,93.1,51.1,435.2,532.5,74.1,458.4,211.7,104.8,52.4,49.8,231.4,266.3,6.3,77.2,794.1,325.6,2325.7,2423,431.4,90.4,106.6,281.2
Aug 2009,1400.3,78.3,74.9,126.3,83.7,54.3,29.4,230.3,194.2,24.4,169.8,80.1,85.4,50.3,27.4,107.8,154.6,0.8,28.3,360.6,195.6,1206.1,1170,203.3,47.2,48,135.2,2836.7,82.1,162.3,187.9,143.5,92.5,51,434.8,514,73.8,440.2,193.6,104.2,51.5,49.6,232.2,266.2,6.3,78.3,794.8,324.6,2322.7,2401.9,431,89.8,105.80000000000001,281.8
